year,sex,age,deaths,deaths_homicidios,deaths_otras,prop_homicidios
1993,male,75,897.707857606091,0,897.707857606091,0
1993,male,80,907.749332523385,0,907.749332523385,0
1993,male,85,1261.20924961214,0,1261.20924961214,0
1994,female,0,644.20871559633,0,644.20871559633,0
1994,female,1,158.543577981651,0,158.543577981651,0
1994,female,5,40.1376146788991,0,40.1376146788991,0
1994,female,10,48.1651376146789,0,48.1651376146789,0
1994,female,15,56.1926605504587,0,56.1926605504587,0
1994,female,20,96.3302752293578,0,96.3302752293578,0
1994,female,25,82.2821100917431,0,82.2821100917431,0
1994,female,30,96.3302752293578,0,96.3302752293578,0
1994,female,35,110.378440366972,0,110.378440366972,0
1994,female,40,148.509174311927,0,148.509174311927,0
1994,female,45,178.612385321101,0,178.612385321101,0
1994,female,50,252.866972477064,0,252.866972477064,0
1994,female,55,351.204128440367,0,351.204128440367,0
1994,female,60,429.47247706422,0,429.47247706422,0
1994,female,65,503.727064220183,0,503.727064220183,0
1994,female,70,704.415137614679,0,704.415137614679,0
1994,female,75,768.635321100917,0,768.635321100917,0
1994,female,80,862.95871559633,0,862.95871559633,0
1994,female,85,1467.02981651376,0,1467.02981651376,0
1994,male,0,877.312089971884,0,877.312089971884,0
1994,male,1,175.059981255858,0,175.059981255858,0
1994,male,5,78.4751640112465,0,78.4751640112465,0
1994,male,10,66.4020618556701,0,66.4020618556701,0
1994,male,15,144.877225866917,0,144.877225866917,0
1994,male,20,183.108716026242,0,183.108716026242,0
1994,male,25,209.267104029991,0,209.267104029991,0
1994,male,30,227.376757263355,0,227.376757263355,0
1994,male,35,273.656982193065,0,273.656982193065,0
1994,male,40,291.766635426429,0,291.766635426429,0
1994,male,45,346.095595126523,0,346.095595126523,0
1994,male,50,338.046860356139,0,338.046860356139,0
1994,male,55,426.582942830366,0,426.582942830366,0
1994,male,60,446.704779756326,0,446.704779756326,0
1994,male,65,557.37488284911,0,557.37488284911,0
1994,male,70,808.897844423618,0,808.897844423618,0
1994,male,75,935.66541705717,0,935.66541705717,0
1994,male,80,949.750702905342,0,949.750702905342,0
1994,male,85,1251.57825679475,0,1251.57825679475,0
1995,female,0,612.210073484183,0,612.210073484183,0
1995,female,1,165.207240763511,0,165.207240763511,0
1995,female,5,64.4711183467361,0,64.4711183467361,0
1995,female,10,42.3091714150456,0,42.3091714150456,0
1995,female,15,50.3680612083876,0,50.3680612083876,0
1995,female,20,92.6772326234331,0,92.6772326234331,0
1995,female,25,56.4122285533941,0,56.4122285533941,0
1995,female,30,94.6919550717686,0,94.6919550717686,0
1995,female,35,108.795012210117,0,108.795012210117,0
1995,female,40,149.089461176827,0,149.089461176827,0
1995,female,45,187.369187695202,0,187.369187695202,0
1995,female,50,267.958085628622,0,267.958085628622,0
1995,female,55,330.414481527022,0,330.414481527022,0
1995,female,60,463.386163117166,0,463.386163117166,0
1995,female,65,554.048673292263,0,554.048673292263,0
1995,female,70,705.152856917426,0,705.152856917426,0
1995,female,75,828.050926265891,0,828.050926265891,0
1995,female,80,969.081497649377,0,969.081497649377,0
1995,female,85,1648.04296273844,0,1648.04296273844,0
1995,male,0,795.665318842477,0,795.665318842477,0
1995,male,1,156.669810557178,0,156.669810557178,0
1995,male,5,64.2747940747398,0,64.2747940747398,0
1995,male,10,72.3091433340823,0,72.3091433340823,0
1995,male,15,116.498064260466,0,116.498064260466,0
1995,male,20,186.798620279713,0,186.798620279713,0
1995,male,25,224.961779261589,0,224.961779261589,0
1995,male,30,239.021890465439,0,239.021890465439,0
1995,male,35,279.193636762151,0,279.193636762151,0
1995,male,40,299.279509910507,0,299.279509910507,0
1995,male,45,341.459843522055,0,341.459843522055,0
1995,male,50,353.511367411069,0,353.511367411069,0
1995,male,55,405.734637596795,0,405.734637596795,0
1995,male,60,474.026606301206,0,474.026606301206,0
1995,male,65,554.370098894631,0,554.370098894631,0
1995,male,70,805.443513249083,0,805.443513249083,0
1995,male,75,1022.37094325133,0,1022.37094325133,0
1995,male,80,1060.53410223321,0,1060.53410223321,0
1995,male,85,1436.13993010747,0,1436.13993010747,0
1996,female,0,595.71572401687,0,595.71572401687,0
1996,female,1,140.941738969149,0,140.941738969149,0
1996,female,5,68.4574160707294,0,68.4574160707294,0
1996,female,10,36.2421614492097,0,36.2421614492097,0
1996,female,15,56.3766955876595,0,56.3766955876595,0
1996,female,20,68.4574160707294,0,68.4574160707294,0
1996,female,25,90.6054036230241,0,90.6054036230241,0
1996,female,30,84.5650433814892,0,84.5650433814892,0
1996,female,35,112.753391175319,0,112.753391175319,0
1996,female,40,165.103179935288,0,165.103179935288,0
1996,female,45,219.466422109103,0,219.466422109103,0
1996,female,50,249.668223316778,0,249.668223316778,0
1996,female,55,352.354347422872,0,352.354347422872,0
1996,female,60,426.852123735136,0,426.852123735136,0
1996,female,65,525.51134101354,0,525.51134101354,0
1996,female,70,722.829775570348,0,722.829775570348,0
1996,female,75,845.650433814892,0,845.650433814892,0
1996,female,80,849.677340642582,0,849.677340642582,0
1996,female,85,1572.50711621293,0,1572.50711621293,0
1996,male,0,778.315402967271,0,778.315402967271,0
1996,male,1,163.269270653301,0,163.269270653301,0
1996,male,5,52.4074202097016,0,52.4074202097016,0
1996,male,10,66.5171102661597,0,66.5171102661597,0
1996,male,15,116.908860467796,0,116.908860467796,0
1996,male,20,231.802050927526,0,231.802050927526,0
1996,male,25,241.880400967853,0,241.880400967853,0
1996,male,30,227.770710911395,0,227.770710911395,0
1996,male,35,278.162461113031,0,278.162461113031,0
1996,male,40,320.491531282406,0,320.491531282406,0
1996,male,45,314.444521258209,0,314.444521258209,0
1996,male,50,356.773591427584,0,356.773591427584,0
1996,male,55,437.400391750202,0,437.400391750202,0
1996,male,60,507.948842032492,0,507.948842032492,0
1996,male,65,604.701002419634,0,604.701002419634,0
1996,male,70,870.769443484272,0,870.769443484272,0
1996,male,75,967.521603871414,0,967.521603871414,0
1996,male,80,1011.86634404885,0,1011.86634404885,0
1996,male,85,1455.31374582325,0,1455.31374582325,0
1997,female,0,651.641666126241,0,651.641666126241,0
1997,female,1,135.223957101875,0,135.223957101875,0
1997,female,5,54.4932364440392,0,54.4932364440392,0
1997,female,10,32.2922882631343,0,32.2922882631343,0
1997,female,15,52.4749684275933,0,52.4749684275933,0
1997,female,20,78.7124526413899,0,78.7124526413899,0
1997,female,25,78.7124526413899,0,78.7124526413899,0
1997,female,30,98.8951328058489,0,98.8951328058489,0
1997,female,35,125.132617019646,0,125.132617019646,0
1997,female,40,181.644121480131,0,181.644121480131,0
1997,female,45,222.009481809048,0,222.009481809048,0
1997,female,50,274.484450236642,0,274.484450236642,0
1997,female,55,337.050758746465,0,337.050758746465,0
1997,female,60,464.201643782556,0,464.201643782556,0
1997,female,65,524.749684275933,0,524.749684275933,0
1997,female,70,748.777434101427,0,748.777434101427,0
1997,female,75,851.709102940168,0,851.709102940168,0
1997,female,80,869.873515088181,0,869.873515088181,0
1997,female,85,1509.66447630153,0,1509.66447630153,0
1997,male,0,741.083474372729,0,741.083474372729,0
1997,male,1,153.413253999986,0,153.413253999986,0
1997,male,5,54.5020770789426,0,54.5020770789426,0
1997,male,10,62.5764588684155,0,62.5764588684155,0
1997,male,15,133.227299526304,0,133.227299526304,0
1997,male,20,173.599208473669,0,173.599208473669,0
1997,male,25,181.673590263142,0,181.673590263142,0
1997,male,30,248.287240026294,0,248.287240026294,0
1997,male,35,276.547576289449,0,276.547576289449,0
1997,male,40,280.584767184186,0,280.584767184186,0
1997,male,45,387.570325894703,0,387.570325894703,0
1997,male,50,359.309989631547,0,359.309989631547,0
1997,male,55,409.774875815753,0,409.774875815753,0
1997,male,60,522.816220868375,0,522.816220868375,0
1997,male,65,571.262511605213,0,571.262511605213,0
1997,male,70,845.791492447294,0,845.791492447294,0
1997,male,75,999.20474644728,0,999.20474644728,0
1997,male,80,934.609692131496,0,934.609692131496,0
1997,male,85,1348.42175884199,0,1348.42175884199,0
1998,female,0,603.291897102912,0,603.291897102912,0
1998,female,1,129.80259802056,0,129.80259802056,0
1998,female,5,44.6196430695674,0,44.6196430695674,0
1998,female,10,42.5914774754961,0,42.5914774754961,0
1998,female,15,52.7323054458524,0,52.7323054458524,0
1998,female,20,68.9576301984223,0,68.9576301984223,0
1998,female,25,66.9294646043511,0,66.9294646043511,0
1998,female,30,89.2392861391348,0,89.2392861391348,0
1998,female,35,117.633604456132,0,117.633604456132,0
1998,female,40,137.915260396845,0,137.915260396845,0
1998,female,45,231.210877724122,0,231.210877724122,0
1998,female,50,233.239043318193,0,233.239043318193,0
1998,female,55,425.914774754961,0,425.914774754961,0
1998,female,60,460.393589854173,0,460.393589854173,0
1998,female,65,600.337015845088,0,600.337015845088,0
1998,female,70,724.055117083434,0,724.055117083434,0
1998,female,75,866.026708668421,0,866.026708668421,0
1998,female,80,971.491319560126,0,971.491319560126,0
1998,female,85,1766.53223243605,0,1766.53223243605,0
1998,male,0,719.716851881708,0,719.716851881708,0
1998,male,1,140.465097526554,0,140.465097526554,0
1998,male,5,67.1789596866126,0,67.1789596866126,0
1998,male,10,54.9646033799558,0,54.9646033799558,0
1998,male,15,126.215015168787,0,126.215015168787,0
1998,male,20,160.822358037648,0,160.822358037648,0
1998,male,25,191.35824880429,0,191.35824880429,0
1998,male,30,252.430030337575,0,252.430030337575,0
1998,male,35,311.466085819749,0,311.466085819749,0
1998,male,40,313.501811870859,0,313.501811870859,0
1998,male,45,311.466085819749,0,311.466085819749,0
1998,male,50,374.573593404143,0,374.573593404143,0
1998,male,55,462.10981360185,0,462.10981360185,0
1998,male,60,517.074416981806,0,517.074416981806,0
